,gpr_shock,gipi,oil_return,vix_change,ip_growth,cpi_inflation,hy_spread,fedfunds
1,1.0,0.9179569756360269,0.860273108589047,0.8273899765047255,0.8255191181626776,0.8209008995071151,0.8169613118754817,0.8127325583642647
2,0.0014849065230251657,0.001066825553644149,0.006245685436983937,0.00882969713997109,0.010493742154400477,0.011647389259340245,0.012490770705416397,0.014008544110069783
3,0.010938251867628345,0.013988179847630615,0.01354577074559217,0.014567749025490274,0.015398400194100931,0.015601314552593934,0.015712773335991793,0.016767354576713498
4,0.018979800372277145,0.01957466174171371,0.02421625036827437,0.023363201179416714,0.03707907537282903,0.03692388933589861,0.03692741398344896,0.036882324014107334
5,6.733926868043586e-05,8.870978928037403e-05,0.0024646902256470473,0.0025027517207885336,0.008976838590399713,0.010581600702977863,0.011889591133241909,0.011877030476320924
6,0.005270263428436424,0.0022159496480365103,0.001413546636421223,0.0024795373458682953,0.004058914096742663,0.005598695054586442,0.007296811850052959,0.009475387343413709
7,0.020477353807824984,0.018743347846761092,0.025590449577944104,0.022244936121231063,0.019152271946558958,0.01755189848287649,0.01661267113453602,0.016306003614312493
8,0.0007585799010509821,0.0049631123368256095,0.015605592484494293,0.02576071111114684,0.03429221211957055,0.04180929896769742,0.04889341113350755,0.055710874466726575
